,duration,id,index,location,match_id,minute,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,statsbomb_xg,shot_technique,shot_type,team,team_id,timestamp,type,under_pressure,shot_deflected,shot_open_goal,shot_saved_to_post,shot_redirect
3383,1.055299,f4132202-2a35-4f08-8321-82f1fe89f2c6,107,"[112.7, 46.9]",3893812,2,1,From Corner,Bongeka Gamede,402119,Left Center Back,9,South Africa Women's,1216,18,FALSE,Right Foot,"[120.0, 52.4, 0.2]",TRUE,"[{'location': [115.1, 45.8], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.5, 41.3], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 41.7], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 46.2], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 39.8], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 46.9], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 43.4], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 37.2], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.9, 44.1], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 42.6], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.9, 41.9], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.1, 46.3], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 40.1], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.3, 37.3], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.4, 41.9], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.4, 41.1], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.7, 74.0], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a978f7a3-2ade-48e9-904c-501f4ba90e72,FALSE,Off T,0.07914886,Volley,Open Play,South Africa Women's,1216,02:18.1,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3384,0.96582,48c22a27-b8c9-4a9f-80b3-5c94524ccd6b,498,"[106.1, 41.3]",3893812,9,1,From Keeper,Mariana Valeria Larroquette,25602,Right Wing,26,Argentina Women's,1204,46,FALSE,Head,"[120.0, 30.2, 0.5]",FALSE,"[{'location': [107.9, 41.3], 'player': {'id': 402118, 'name': 'Karabo Dhlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 39.7], 'player': {'id': 402119, 'name': 'Bongeka Gamede'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 33.1], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.2, 57.1], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.7, 20.4], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 40.3], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 10.2], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.6, 36.2], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.2, 39.9], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",cc86dc18-d19b-4a14-8af2-84e3488833dd,FALSE,Off T,0.03380821,Normal,Open Play,Argentina Women's,1204,09:46.4,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3385,2.347973,7781ddbe-0c5f-4e5a-a2b9-ae1decd07b1a,774,"[88.4, 35.2]",3893812,22,1,From Counter,Thembi Kgatlana,5052,Center Forward,46,South Africa Women's,1216,7,FALSE,Right Foot,"[120.0, 31.6, 0.0]",FALSE,"[{'location': [86.8, 36.5], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 46.6], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.7, 32.2], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 34.8], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 37.1], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 33.9], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 39.7], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 24.5], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.4, 30.4], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",4a9cc428-c58b-414f-ae83-e313fc41c24b,FALSE,Off T,0.025401833,Normal,Open Play,South Africa Women's,1216,22:07.8,Shot,TRUE,FALSE,FALSE,FALSE,FALSE
3386,1.170488,59f8c7fe-21c8-478b-a0f6-773891eba067,1020,"[84.7, 43.1]",3893812,29,1,From Goal Kick,Kholosa Biyana,25521,Right Defensive Midfield,63,Argentina Women's,1204,10,FALSE,Right Foot,"[118.3, 37.0, 1.5]",FALSE,"[{'location': [118.1, 39.9], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [68.2, 32.3], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [78.2, 42.6], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [68.7, 40.8], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.2, 62.9], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.6, 48.3], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [83.8, 37.4], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 39.0], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [66.2, 32.7], 'player': {'id': 402118, 'name': 'Karabo Dhlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [67.0, 30.3], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [71.8, 15.4], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [75.0, 54.8], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 30.5], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.1, 35.4], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,FALSE,Saved,0.01910826,Normal,Open Play,South Africa Women's,1216,29:10.2,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3387,0.678349,512d0ce4-1247-4d21-b0d8-49eec05ef9ac,1040,"[110.6, 37.9]",3893812,29,1,From Counter,Linda Maserame Motlhalo,5053,Left Defensive Midfield,65,South Africa Women's,1216,38,FALSE,Left Foot,"[120.0, 38.3, 0.0]",TRUE,"[{'location': [93.6, 29.3], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 26.6], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 42.4], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 47.1], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 40.0], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 48.3], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c473c7e0-9bc3-40c6-8a44-c14ddca2de1b,FALSE,Goal,0.806447,Normal,Open Play,South Africa Women's,1216,29:38.0,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3388,0.19012,4960ad6b-6d07-4a1d-9010-db515223f3d8,1060,"[114.2, 28.9]",3893812,32,1,From Kick Off,María Florencia Bonsegundo,25640,Left Wing,66,Argentina Women's,1204,9,FALSE,Right Foot,"[120.0, 42.2, 4.4]",TRUE,"[{'location': [118.2, 35.1], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.8, 37.1], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.8, 38.3], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 55.2], 'player': {'id': 402118, 'name': 'Karabo Dhlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 32.9], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 43.1], 'player': {'id': 402119, 'name': 'Bongeka Gamede'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 36.6], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.9, 50.3], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 43.6], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,FALSE,Off T,0.055105917,Half Volley,Open Play,Argentina Women's,1204,32:09.3,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3389,0.997449,c9ad7d67-ccd7-487b-b5fd-d58bd96b7581,1078,"[100.1, 33.0]",3893812,34,1,From Counter,Thembi Kgatlana,5052,Center Forward,69,South Africa Women's,1216,17,FALSE,Right Foot,"[120.0, 42.5, 4.7]",FALSE,"[{'location': [97.5, 31.8], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 42.4], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 26.3], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.7, 36.4], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 33.3], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 34.4], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 26.3], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 38.7], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 39.3], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.8, 34.4], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.6, 28.1], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.8, 20.9], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.8, 48.3], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,FALSE,Off T,0.047232307,Normal,Open Play,South Africa Women's,1216,34:17.5,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3390,0.339207,c5a97d73-f9c4-410c-94e3-730faca3b93a,1464,"[91.7, 47.2]",3893812,43,1,From Free Kick,Flavia Lorena Benítez,25615,Left Defensive Midfield,86,Argentina Women's,1204,7,FALSE,Right Foot,"[95.1, 46.7]",FALSE,"[{'location': [94.7, 23.2], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.1, 34.5], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.5, 46.6], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 46.8], 'player': {'id': 402118, 'name': 'Karabo Dhlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 55.4], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.1, 42.6], 'player': {'id': 402119, 'name': 'Bongeka Gamede'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 27.9], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 41.7], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.1, 23.5], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 53.4], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.1, 36.8], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.9, 71.2], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",5d2cb8f6-5a96-4bc0-9aaa-805cc50db92f,FALSE,Blocked,0.021882987,Normal,Open Play,Argentina Women's,1204,43:07.5,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3391,0.597956,a9509135-b837-4440-a3cd-4cfeaabe31f1,1505,"[87.6, 44.9]",3893812,43,1,From Throw In,María Florencia Bonsegundo,25640,Left Wing,87,Argentina Women's,1204,40,FALSE,Right Foot,"[99.1, 41.8]",FALSE,"[{'location': [117.6, 39.5], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 26.4], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.6, 31.4], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.6, 43.4], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 41.8], 'player': {'id': 402119, 'name': 'Bongeka Gamede'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 46.1], 'player': {'id': 402118, 'name': 'Karabo Dhlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 53.0], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.7, 42.7], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.8, 33.4], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [75.1, 17.9], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.7, 32.9], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [75.4, 38.4], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [74.8, 65.0], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.5, 56.2], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.0, 41.4], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.8, 41.8], 'player': {'id': 25602, 'name': 'Mariana Valeria Larroquette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,FALSE,Blocked,0.020528119,Normal,Open Play,Argentina Women's,1204,43:40.8,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3392,0.149972,df02d834-15d2-44af-8101-0c8e36745560,1597,"[106.0, 24.9]",3893812,47,1,From Counter,Jermaine Seoposenwe,25511,Center Attacking Midfield,96,South Africa Women's,1216,5,FALSE,Right Foot,"[106.7, 25.6]",FALSE,"[{'location': [91.8, 19.8], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.2, 33.2], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 43.1], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 38.1], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 28.5], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 34.7], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 25.7], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 36.7], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 46.0], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.6, 35.0], 'player': {'id': 402126, 'name': 'Hildah Tholakele Magaia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.3, 37.1], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",83d1b926-0439-49a6-89a0-a98ce9d1f7c8,FALSE,Blocked,0.018378802,Normal,Open Play,South Africa Women's,1216,47:05.3,Shot,FALSE,FALSE,FALSE,FALSE,FALSE
3393,0.577688,df4cd557-629e-4745-ad80-8f649a89aef8,1607,"[115.8, 30.6]",3893812,47,1,From Counter,Hildah Tholakele Magaia,402126,Left Wing,96,South Africa Women's,1216,8,FALSE,Left Foot,"[120.0, 36.5, 4.9]",FALSE,"[{'location': [118.5, 36.5], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 32.4], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 42.6], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 19.6], 'player': {'id': 273315, 'name': 'Paulina Gramaglia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.5, 27.1], 'player': {'id': 370851, 'name': 'Sophie Wais Braun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 29.5], 'player': {'id': 402461, 'name': 'Daiana Micaela Falfán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 32.3], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 28.9], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 44.5], 'player': {'id': 316798, 'name': 'Noxolo Cesane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.6, 25.7], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.0, 36.5], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,FALSE,Off T,0.08832142,Half Volley,Open Play,South Africa Women's,1216,47:08.7,Shot,TRUE,FALSE,FALSE,FALSE,FALSE
