raceId,adjusted_avg_laptime,year,DPS,driverRef,driverId,constructorRef,rank,inverse_adjustment_factor,avg_laptime,name
1114,144041.4418,2023,2,bottas,822,alfa,19,0.985107557,146219,Japanese Grand Prix
1114,292526.2,2023,1,perez,815,red_bull,20,1,292526.2,Japanese Grand Prix
1115,91559.22249,2023,20,bottas,822,alfa,1,0.979936028,93433.87719,Qatar Grand Prix
1115,91723.64544,2023,19,zhou,855,alfa,2,0.979936028,93601.66667,Qatar Grand Prix
1115,91968.82839,2023,18,piastri,857,mclaren,3,0.995862884,92350.89474,Qatar Grand Prix
1115,91988.67576,2023,17,norris,846,mclaren,4,0.995862884,92370.82456,Qatar Grand Prix
1115,92020.35358,2023,16,max_verstappen,830,red_bull,5,0.99733649,92266.10526,Qatar Grand Prix
1115,92078.01037,2023,15,kevin_magnussen,825,haas,6,0.980221059,93935.96429,Qatar Grand Prix
1115,92223.23956,2023,14,alonso,4,aston_martin,7,0.990302674,93126.31579,Qatar Grand Prix
1115,92317.70463,2023,13,albon,848,williams,8,0.985380117,93687.40351,Qatar Grand Prix
1115,92320.2475,2023,12,hulkenberg,807,haas,9,0.980221059,94183.08929,Qatar Grand Prix
1115,92483.36146,2023,11,leclerc,844,ferrari,10,0.994980809,92949.89474,Qatar Grand Prix
1115,92616.23335,2023,10,stroll,840,aston_martin,11,0.990302674,93523.15789,Qatar Grand Prix
1115,92698.33239,2023,9,tsunoda,852,alphatauri,12,0.985380117,94073.67857,Qatar Grand Prix
1115,92864.65368,2023,8,ocon,839,alpine,13,0.994687131,93360.66667,Qatar Grand Prix
1115,92864.68421,2023,7,russell,847,mercedes,14,1,92864.68421,Qatar Grand Prix
1115,93017.70113,2023,6,lawson,859,alphatauri,15,0.985380117,94397.78571,Qatar Grand Prix
1115,93037.58964,2023,5,gasly,842,alpine,16,0.994687131,93534.52632,Qatar Grand Prix
1115,93335.80541,2023,4,perez,815,red_bull,17,0.99733649,93585.07018,Qatar Grand Prix
1115,95291.33202,2023,3,sargeant,858,williams,18,0.985380117,96705.15,Qatar Grand Prix
1116,101844.8846,2023,20,max_verstappen,830,red_bull,1,0.996845426,102167.1786,United States Grand Prix
1116,101854.8895,2023,19,stroll,840,aston_martin,2,0.988529718,103036.75,United States Grand Prix
1116,101928.7068,2023,18,norris,846,mclaren,3,0.995798319,102358.7857,United States Grand Prix
1116,101991.7383,2023,17,hamilton,1,mercedes,4,0.997894737,102206.9107,United States Grand Prix
1116,102173.4876,2023,16,perez,815,red_bull,5,0.996845426,102496.8214,United States Grand Prix
1116,102331.0277,2023,15,albon,848,williams,6,0.9875,103626.3571,United States Grand Prix
1116,102397.5607,2023,14,russell,847,mercedes,7,0.997894737,102613.5893,United States Grand Prix
1116,102437.4286,2023,13,sainz,832,ferrari,8,1,102437.4286,United States Grand Prix
1116,102441.8393,2023,12,sargeant,858,williams,9,0.9875,103738.5714,United States Grand Prix
1116,102448.5369,2023,11,alonso,4,aston_martin,10,0.988529718,103637.2857,United States Grand Prix
1116,102607.5714,2023,10,leclerc,844,ferrari,11,1,102607.5714,United States Grand Prix
1116,102645.2853,2023,9,gasly,842,alpine,12,0.996321597,103024.25,United States Grand Prix
1116,102736.8765,2023,8,tsunoda,852,alphatauri,13,0.992670157,103495.4821,United States Grand Prix
1116,102904.2171,2023,7,hulkenberg,807,haas,14,0.991631799,103772.6071,United States Grand Prix
1116,103220.1774,2023,6,bottas,822,alfa,15,0.993190152,103927.9107,United States Grand Prix
1116,103299.799,2023,5,kevin_magnussen,825,haas,16,0.991631799,104171.5273,United States Grand Prix
1116,103380.9462,2023,4,zhou,855,alfa,17,0.993190152,104089.7818,United States Grand Prix
1116,103422.0442,2023,3,ricciardo,817,alphatauri,18,0.992670157,104185.7091,United States Grand Prix
1116,105511.205,2023,2,piastri,857,mclaren,19,0.995798319,105956.4,United States Grand Prix
1116,107677.2906,2023,1,ocon,839,alpine,20,0.996321597,108074.8333,United States Grand Prix
1117,85319.37278,2023,20,kevin_magnussen,825,haas,1,0.984693878,86645.58065,Mexico City Grand Prix
1117,101215.0896,2023,19,norris,846,mclaren,2,0.973211472,104001.1268,Mexico City Grand Prix
1117,101349.9411,2023,18,piastri,857,mclaren,3,0.973211472,104139.6901,Mexico City Grand Prix
1117,102556.1587,2023,17,albon,848,williams,4,0.984066284,104216.7183,Mexico City Grand Prix
1117,102885.5891,2023,16,ocon,839,alpine,5,0.985322272,104418.2113,Mexico City Grand Prix
1117,102931.7883,2023,15,gasly,842,alpine,6,0.985322272,104465.0986,Mexico City Grand Prix
1117,103061.7088,2023,14,hulkenberg,807,haas,7,0.984693878,104663.7042,Mexico City Grand Prix
1117,103083.2462,2023,13,ricciardo,817,alphatauri,8,0.990060917,104118.0845,Mexico City Grand Prix
1117,103193.3336,2023,12,hamilton,1,mercedes,9,0.994845361,103728.0141,Mexico City Grand Prix
1117,103212.7519,2023,11,sargeant,858,williams,10,0.984066284,104883.9429,Mexico City Grand Prix
1117,103245.3937,2023,10,perez,815,red_bull,11,0.998060763,103446,Mexico City Grand Prix
1117,103331.8173,2023,9,max_verstappen,830,red_bull,12,0.998060763,103532.5915,Mexico City Grand Prix
1117,103573.6868,2023,8,russell,847,mercedes,13,0.994845361,104110.338,Mexico City Grand Prix
1117,103594.2451,2023,7,bottas,822,alfa,14,0.98974359,104667.7606,Mexico City Grand Prix
1117,103604.9386,2023,6,tsunoda,852,alphatauri,15,0.990060917,104645.0141,Mexico City Grand Prix
1117,103609.2864,2023,5,zhou,855,alfa,16,0.98974359,104682.9577,Mexico City Grand Prix
1117,103858.2817,2023,4,leclerc,844,ferrari,17,1,103858.2817,Mexico City Grand Prix
1117,103915.0423,2023,3,sainz,832,ferrari,18,1,103915.0423,Mexico City Grand Prix
1117,104663.8441,2023,2,stroll,840,aston_martin,19,0.98343949,106426.3182,Mexico City Grand Prix
1117,113390.4268,2023,1,alonso,4,aston_martin,20,0.98343949,115299.8511,Mexico City Grand Prix
1118,98646.50578,2023,20,max_verstappen,830,red_bull,1,0.999287749,98716.8169,São Paulo Grand Prix
1118,98833.39437,2023,19,norris,846,mclaren,2,1,98833.39437,São Paulo Grand Prix
1118,98986.21348,2023,18,alonso,4,aston_martin,3,0.997866287,99197.87324,São Paulo Grand Prix
1118,99080.23778,2023,17,stroll,840,aston_martin,4,0.997866287,99292.09859,São Paulo Grand Prix
1118,99127.96543,2023,16,perez,815,red_bull,5,0.999287749,99198.61972,São Paulo Grand Prix
1118,99211.54855,2023,15,sainz,832,ferrari,6,0.997866287,99423.69014,São Paulo Grand Prix
1118,99365.21238,2023,14,gasly,842,alpine,7,0.998576512,99506.85915,São Paulo Grand Prix
1118,99389.63255,2023,13,hamilton,1,mercedes,8,0.997866287,99602.15493,São Paulo Grand Prix
1118,99559.11906,2023,12,tsunoda,852,alphatauri,9,0.998576512,99701.04225,São Paulo Grand Prix
1118,100124.9131,2023,11,ocon,839,alpine,10,0.998576512,100267.6429,São Paulo Grand Prix
1118,100215.7387,2023,10,sargeant,858,williams,11,0.997157072,100501.4571,São Paulo Grand Prix
1118,100483.4367,2023,9,hulkenberg,807,haas,12,0.999287749,100555.0571,São Paulo Grand Prix
1118,100982.5477,2023,8,ricciardo,817,alphatauri,13,0.998576512,101126.5,São Paulo Grand Prix
1118,101630.8696,2023,7,piastri,857,mclaren,14,1,101630.8696,São Paulo Grand Prix
1118,105982.1179,2023,6,russell,847,mercedes,15,0.997866287,106208.7368,São Paulo Grand Prix
1118,118492.0226,2023,5,bottas,822,alfa,16,0.993626062,119252.1282,São Paulo Grand Prix
1118,151319.4485,2023,4,zhou,855,alfa,17,0.993626062,152290.1364,São Paulo Grand Prix
1119,105490.9375,2023,20,ricciardo,817,alphatauri,1,0.977344573,107936.28,Las Vegas Grand Prix
1119,105843.9382,2023,19,piastri,857,mclaren,2,0.984084881,107555.7,Las Vegas Grand Prix
1119,106222.4558,2023,18,ocon,839,alpine,3,0.989597226,107339.08,Las Vegas Grand Prix
1119,106250.2041,2023,17,stroll,840,aston_martin,4,0.989597226,107367.12,Las Vegas Grand Prix
1119,106306.7355,2023,16,max_verstappen,830,red_bull,5,0.993838736,106965.78,Las Vegas Grand Prix
1119,106351.2794,2023,15,perez,815,red_bull,6,0.993838736,107010.6,Las Vegas Grand Prix
1119,106366.9172,2023,14,alonso,4,aston_martin,7,0.989597226,107485.06,Las Vegas Grand Prix
1119,106531.3091,2023,13,gasly,842,alpine,8,0.989597226,107651.18,Las Vegas Grand Prix
1119,106635.3256,2023,12,tsunoda,852,alphatauri,9,0.977344573,109107.1957,Las Vegas Grand Prix
1119,106675.117,2023,11,zhou,855,alfa,10,0.988015979,107969.02,Las Vegas Grand Prix
1119,106723.5047,2023,10,russell,847,mercedes,11,0.994371482,107327.6,Las Vegas Grand Prix
1119,106796.3722,2023,9,hamilton,1,mercedes,12,0.994371482,107400.88,Las Vegas Grand Prix
1119,106911.3168,2023,8,kevin_magnussen,825,haas,13,0.991183543,107862.28,Las Vegas Grand Prix
1119,107007.18,2023,7,leclerc,844,ferrari,14,1,107007.18,Las Vegas Grand Prix
1119,107083.2911,2023,6,albon,848,williams,15,0.993040685,107833.74,Las Vegas Grand Prix
1119,107231.9294,2023,5,sargeant,858,williams,16,0.993040685,107983.42,Las Vegas Grand Prix
1119,107370.4431,2023,4,bottas,822,alfa,17,0.988015979,108672.78,Las Vegas Grand Prix
1119,107382.46,2023,3,sainz,832,ferrari,18,1,107382.46,Las Vegas Grand Prix
1119,108012.3543,2023,2,hulkenberg,807,haas,19,0.991183543,108973.1111,Las Vegas Grand Prix
1119,122857.5849,2023,1,norris,846,mclaren,20,0.984084881,124844.5,Las Vegas Grand Prix
1120,90045.24138,2023,20,max_verstappen,830,red_bull,1,1,90045.24138,Abu Dhabi Grand Prix
1120,90207.23142,2023,19,russell,847,mercedes,2,0.997914805,90395.72414,Abu Dhabi Grand Prix
1120,90220.8076,2023,18,leclerc,844,ferrari,3,0.998509687,90355.46552,Abu Dhabi Grand Prix
1120,90328.91379,2023,17,perez,815,red_bull,4,1,90328.91379,Abu Dhabi Grand Prix
1120,90375.77081,2023,16,alonso,4,aston_martin,5,0.996134404,90726.48276,Abu Dhabi Grand Prix
1120,90409.95494,2023,15,norris,846,mclaren,6,0.999403341,90463.93103,Abu Dhabi Grand Prix
1120,90491.00329,2023,14,tsunoda,852,alphatauri,7,0.996727165,90788.13793,Abu Dhabi Grand Prix
1120,90534.0705,2023,13,piastri,857,mclaren,8,0.999403341,90588.12069,Abu Dhabi Grand Prix
1120,90621.8134,2023,12,hamilton,1,mercedes,9,0.997914805,90811.17241,Abu Dhabi Grand Prix
1120,90652.62748,2023,11,stroll,840,aston_martin,10,0.996134404,91004.41379,Abu Dhabi Grand Prix
1120,90716.83074,2023,10,ricciardo,817,alphatauri,11,0.996727165,91014.7069,Abu Dhabi Grand Prix
1120,90827.84192,2023,9,zhou,855,alfa,12,0.991711072,91587,Abu Dhabi Grand Prix
1120,90837.10126,2023,8,ocon,839,alpine,13,0.996134404,91189.60345,Abu Dhabi Grand Prix
1120,90905.57692,2023,7,gasly,842,alpine,14,0.996134404,91258.34483,Abu Dhabi Grand Prix
1120,91026.3511,2023,6,hulkenberg,807,haas,15,0.994950995,91488.27586,Abu Dhabi Grand Prix
1120,91081.44158,2023,5,bottas,822,alfa,16,0.991711072,91842.7193,Abu Dhabi Grand Prix
1120,91089.5073,2023,4,albon,848,williams,17,0.99761763,91307.03448,Abu Dhabi Grand Prix
1120,91283.45779,2023,3,sainz,832,ferrari,18,0.998509687,91419.70175,Abu Dhabi Grand Prix
1120,91340.75214,2023,2,sargeant,858,williams,19,0.99761763,91558.87931,Abu Dhabi Grand Prix
1120,91422.03221,2023,1,kevin_magnussen,825,haas,20,0.994950995,91885.96491,Abu Dhabi Grand Prix
1121,96574.42105,2024,20,max_verstappen,830,red_bull,1,1,96574.42105,Bahrain Grand Prix
1121,96968.40351,2024,19,perez,815,red_bull,2,1,96968.40351,Bahrain Grand Prix
1121,97014.94737,2024,18,sainz,832,ferrari,3,1,97014.94737,Bahrain Grand Prix
1121,97098.54502,2024,17,norris,846,mclaren,4,0.996653653,97424.5614,Bahrain Grand Prix
1121,97123.51298,2024,16,russell,847,mercedes,5,0.997209821,97395.26316,Bahrain Grand Prix
1121,97185.37498,2024,15,hamilton,1,mercedes,6,0.997209821,97457.29825,Bahrain Grand Prix
1121,97231.85182,2024,14,piastri,857,mclaren,7,0.996653653,97558.31579,Bahrain Grand Prix
1121,97270.36842,2024,13,leclerc,844,ferrari,8,1,97270.36842,Bahrain Grand Prix
1121,97438.19041,2024,12,zhou,855,sauber,9,0.990027701,98419.66071,Bahrain Grand Prix
1121,97642.34639,2024,11,alonso,4,aston_martin,10,0.997488138,97888.22807,Bahrain Grand Prix
1121,97709.31335,2024,10,kevin_magnussen,825,haas,11,0.992502083,98447.46429,Bahrain Grand Prix
1121,97745.44138,2024,9,albon,848,williams,12,0.992226541,98511.21429,Bahrain Grand Prix
1121,97820.51005,2024,8,ocon,839,alpine,13,0.989479513,98860.57143,Bahrain Grand Prix
1121,97837.59624,2024,7,gasly,842,alpine,14,0.989479513,98877.83929,Bahrain Grand Prix
1121,97874.42316,2024,6,hulkenberg,807,haas,15,0.992502083,98613.82143,Bahrain Grand Prix
1121,97911.02135,2024,5,ricciardo,817,rb,16,0.99443517,98458.92857,Bahrain Grand Prix
1121,97920.32642,2024,4,tsunoda,852,rb,17,0.99443517,98468.28571,Bahrain Grand Prix
1121,97963.10008,2024,3,stroll,840,aston_martin,18,0.997488138,98209.78947,Bahrain Grand Prix
1121,98790.12628,2024,2,bottas,822,sauber,19,0.990027701,99785.21429,Bahrain Grand Prix
1121,99683.35388,2024,1,sargeant,858,williams,20,0.992226541,100464.3091,Bahrain Grand Prix
1122,96680.38887,2024,20,stroll,840,aston_martin,1,0.995457127,97121.6,Saudi Arabian Grand Prix
1122,96823.99018,2024,19,leclerc,844,ferrari,2,0.995739847,97238.24,Saudi Arabian Grand Prix
1122,96835.58119,2024,18,russell,847,mercedes,3,0.991515837,97664.18,Saudi Arabian Grand Prix
1122,96865.46,2024,17,max_verstappen,830,red_bull,4,1,96865.46,Saudi Arabian Grand Prix
1122,96983.4162,2024,16,hamilton,1,mercedes,5,0.991515837,97813.28,Saudi Arabian Grand Prix
1122,97007.55778,2024,15,piastri,857,mclaren,6,0.994892168,97505.6,Saudi Arabian Grand Prix
1122,97038.32,2024,14,perez,815,red_bull,7,1,97038.32,Saudi Arabian Grand Prix
1122,97137.34351,2024,13,alonso,4,aston_martin,8,0.995457127,97580.64,Saudi Arabian Grand Prix
1122,97240.49106,2024,12,hulkenberg,807,haas,9,0.988162345,98405.38,Saudi Arabian Grand Prix
1122,97280.17813,2024,11,norris,846,mclaren,10,0.994892168,97779.62,Saudi Arabian Grand Prix
1122,97302.7419,2024,10,bearman,860,ferrari,11,0.995739847,97719.04,Saudi Arabian Grand Prix
1122,97355.20418,2024,9,albon,848,williams,12,0.98704955,98632.54,Saudi Arabian Grand Prix
1122,97413.2416,2024,8,kevin_magnussen,825,haas,13,0.988162345,98580.2,Saudi Arabian Grand Prix
1122,97478.19025,2024,7,ocon,839,alpine,14,0.985385048,98923.95918,Saudi Arabian Grand Prix
1122,97698.92988,2024,6,sargeant,858,williams,15,0.98704955,98980.77551,Saudi Arabian Grand Prix
1122,97921.82248,2024,5,tsunoda,852,rb,16,0.989556873,98955.22449,Saudi Arabian Grand Prix
1122,98193.74707,2024,4,bottas,822,sauber,17,0.988719684,99314.04082,Saudi Arabian Grand Prix
1122,98228.42355,2024,3,ricciardo,817,rb,18,0.989556873,99265.06122,Saudi Arabian Grand Prix
1122,98323.65273,2024,2,zhou,855,sauber,19,0.988719684,99445.42857,Saudi Arabian Grand Prix
1122,119677.9702,2024,1,gasly,842,alpine,20,0.985385048,121453,Saudi Arabian Grand Prix
1123,82941.75745,2024,20,norris,846,mclaren,1,0.995421844,83323.22414,Australian Grand Prix
1123,83028.61274,2024,19,russell,847,mercedes,2,0.992500815,83655.96429,Australian Grand Prix
1123,83057.71674,2024,18,sainz,832,ferrari,3,0.998032787,83221.43103,Australian Grand Prix
1123,83098.4296,2024,17,leclerc,844,ferrari,4,0.998032787,83262.22414,Australian Grand Prix
1123,83454.33105,2024,16,piastri,857,mclaren,5,0.995421844,83838.15517,Australian Grand Prix
1123,83491.3567,2024,15,kevin_magnussen,825,haas,6,0.985113269,84753.05263,Australian Grand Prix
1123,83687.54139,2024,14,tsunoda,852,rb,7,0.986070619,84869.72414,Australian Grand Prix
1123,83700.97832,2024,13,ricciardo,817,rb,8,0.986070619,84883.35088,Australian Grand Prix
1123,83758.33849,2024,12,hulkenberg,807,haas,9,0.985113269,85024.06897,Australian Grand Prix
1123,83901.21161,2024,11,alonso,4,aston_martin,10,0.991530945,84617.84483,Australian Grand Prix
1123,84051.41716,2024,10,albon,848,williams,11,0.991530945,84769.33333,Australian Grand Prix
1123,84097.90084,2024,9,bottas,822,sauber,12,0.984476067,85424.01754,Australian Grand Prix
1123,84110.28788,2024,8,stroll,840,aston_martin,13,0.991530945,84828.7069,Australian Grand Prix
1123,84131.8739,2024,7,zhou,855,sauber,14,0.984476067,85458.52632,Australian Grand Prix
1123,84192.27586,2024,6,perez,815,red_bull,15,1,84192.27586,Australian Grand Prix
1123,84233.00968,2024,5,gasly,842,alpine,16,0.987349984,85312.21053,Australian Grand Prix
1123,84545.25478,2024,4,ocon,839,alpine,17,0.987349984,85628.45614,Australian Grand Prix
1123,84589.25647,2024,3,hamilton,1,mercedes,18,0.992500815,85228.4,Australian Grand Prix
1123,84890.66667,2024,2,max_verstappen,830,red_bull,19,1,84890.66667,Australian Grand Prix
1124,129129.4073,2024,20,alonso,4,aston_martin,1,0.990738142,130336.566,Japanese Grand Prix
1124,129163.1409,2024,19,sainz,832,ferrari,2,0.994366197,129894.9434,Japanese Grand Prix
1124,129269.2567,2024,18,leclerc,844,ferrari,3,0.994366197,130001.6604,Japanese Grand Prix
1124,129415.0466,2024,17,russell,847,mercedes,4,0.992688414,130368.2453,Japanese Grand Prix
1124,129465.1493,2024,16,hamilton,1,mercedes,5,0.992688414,130418.717,Japanese Grand Prix
1124,129474.7682,2024,15,norris,846,mclaren,6,0.995487874,130061.6226,Japanese Grand Prix
1124,129501.2453,2024,14,max_verstappen,830,red_bull,7,1,129501.2453,Japanese Grand Prix
1124,129737.7547,2024,13,perez,815,red_bull,8,1,129737.7547,Japanese Grand Prix
1124,129809.5714,2024,12,piastri,857,mclaren,9,0.995487874,130397.9434,Japanese Grand Prix
1124,130502.8358,2024,11,hulkenberg,807,haas,10,0.987688864,132129.5,Japanese Grand Prix
1124,130506.6618,2024,10,tsunoda,852,rb,11,0.988518622,132022.4615,Japanese Grand Prix
1124,130652.4279,2024,9,bottas,822,sauber,12,0.987136465,132354.9808,Japanese Grand Prix
1124,130707.0404,2024,8,kevin_magnussen,825,haas,13,0.987688864,132336.25,Japanese Grand Prix
1124,130928.5268,2024,7,ocon,839,alpine,14,0.98603352,132783.0385,Japanese Grand Prix
1124,130983.1844,2024,6,stroll,840,aston_martin,15,0.990738142,132207.6731,Japanese Grand Prix
1124,131192.3666,2024,5,gasly,842,alpine,16,0.98603352,133050.6154,Japanese Grand Prix
1124,131601.4986,2024,4,sargeant,858,williams,17,0.986584684,133390.9808,Japanese Grand Prix
1124,244235.8235,2024,3,zhou,855,sauber,18,0.987136465,247418.5,Japanese Grand Prix
1125,103061.9296,2024,20,bottas,822,sauber,1,0.989717901,104132.6316,Chinese Grand Prix
1125,107532.3865,2024,19,albon,848,williams,2,0.984268485,109251.0714,Chinese Grand Prix
1125,107768.058,2024,18,russell,847,mercedes,3,0.990762734,108772.8214,Chinese Grand Prix
1125,107867.5235,2024,17,norris,846,mclaren,4,0.995755968,108327.2679,Chinese Grand Prix
1125,107876.9508,2024,16,sargeant,858,williams,5,0.984268485,109601.1429,Chinese Grand Prix
1125,107985.3832,2024,15,leclerc,844,ferrari,6,0.995227996,108503.1607,Chinese Grand Prix
1125,107994.7123,2024,14,ocon,839,alpine,7,0.988935722,109202.9643,Chinese Grand Prix
1125,108081.3214,2024,13,max_verstappen,830,red_bull,8,1,108081.3214,Chinese Grand Prix
1125,108095.8408,2024,12,hulkenberg,807,haas,9,0.990240042,109161.25,Chinese Grand Prix
1125,108107.9278,2024,11,gasly,842,alpine,10,0.988935722,109317.4464,Chinese Grand Prix
1125,108108.845,2024,10,hamilton,1,mercedes,11,0.990762734,109116.7857,Chinese Grand Prix
1125,108169.5004,2024,9,sainz,832,ferrari,12,0.995227996,108688.1607,Chinese Grand Prix
1125,108237.0166,2024,8,zhou,855,sauber,13,0.989717901,109361.4821,Chinese Grand Prix
1125,108365.8364,2024,7,alonso,4,aston_martin,14,0.995491912,108856.5714,Chinese Grand Prix
1125,108397.4573,2024,6,kevin_magnussen,825,haas,15,0.990240042,109465.8393,Chinese Grand Prix
1125,108423.4643,2024,5,perez,815,red_bull,16,1,108423.4643,Chinese Grand Prix
1125,108621.8975,2024,4,piastri,857,mclaren,17,0.995755968,109084.8571,Chinese Grand Prix
1125,109065.7383,2024,3,stroll,840,aston_martin,18,0.995491912,109559.6429,Chinese Grand Prix
1125,109875.9692,2024,2,tsunoda,852,rb,19,0.989457037,111046.7308,Chinese Grand Prix
1125,113849.5953,2024,1,ricciardo,817,rb,20,0.989457037,115062.697,Chinese Grand Prix
1126,95033.88668,2024,20,sargeant,858,williams,1,0.993177942,95686.66667,Miami Grand Prix
1126,95226.36374,2024,19,tsunoda,852,rb,2,0.991205674,96071.24561,Miami Grand Prix
1126,95284.60856,2024,18,norris,846,mclaren,3,0.996577296,95611.85965,Miami Grand Prix
1126,95302.75,2024,17,hamilton,1,mercedes,4,0.99374289,95902.82456,Miami Grand Prix
1126,95534.52505,2024,16,hulkenberg,807,haas,5,0.991768379,96327.45614,Miami Grand Prix
1126,95606.14884,2024,15,alonso,4,aston_martin,6,0.993177942,96262.85965,Miami Grand Prix
1126,95620.1201,2024,14,russell,847,mercedes,7,0.99374289,96222.19298,Miami Grand Prix
1126,95657.12086,2024,13,ricciardo,817,rb,8,0.991205674,96505.82456,Miami Grand Prix
1126,95667.27089,2024,12,zhou,855,sauber,9,0.991486947,96488.68421,Miami Grand Prix
1126,95676.36255,2024,11,leclerc,844,ferrari,10,0.998856489,95785.89474,Miami Grand Prix
1126,95702.42044,2024,10,sainz,832,ferrari,11,0.998856489,95811.98246,Miami Grand Prix
1126,95708.61764,2024,9,bottas,822,sauber,12,0.991486947,96530.38596,Miami Grand Prix
1126,95745.40351,2024,8,max_verstappen,830,red_bull,13,1,95745.40351,Miami Grand Prix
1126,95746.69223,2024,7,stroll,840,aston_martin,14,0.993177942,96404.36842,Miami Grand Prix
1126,95776.27294,2024,6,kevin_magnussen,825,haas,15,0.991768379,96571.21053,Miami Grand Prix
1126,95868.87719,2024,5,perez,815,red_bull,16,1,95868.87719,Miami Grand Prix
1126,95870.14179,2024,4,ocon,839,alpine,17,0.995441595,96309.15789,Miami Grand Prix
1126,95961.16357,2024,3,gasly,842,alpine,18,0.995441595,96400.59649,Miami Grand Prix
1126,96154.53312,2024,2,piastri,857,mclaren,19,0.996577296,96484.77193,Miami Grand Prix
1126,96285.41285,2024,1,albon,848,williams,20,0.993177942,96946.78947,Miami Grand Prix
1127,81109.22806,2024,20,max_verstappen,830,red_bull,1,0.997001,81353.20635,Emilia Romagna Grand Prix
1127,81153.37569,2024,19,leclerc,844,ferrari,2,0.996005326,81478.85714,Emilia Romagna Grand Prix
1127,81311.53684,2024,18,stroll,840,aston_martin,3,0.984210526,82616,Emilia Romagna Grand Prix
1127,81312.52647,2024,17,hamilton,1,mercedes,4,0.99270073,81910.4127,Emilia Romagna Grand Prix
1127,81364.71429,2024,16,norris,846,mclaren,5,1,81364.71429,Emilia Romagna Grand Prix
1127,81381.17634,2024,15,sainz,832,ferrari,6,0.996005326,81707.57143,Emilia Romagna Grand Prix
1127,81502.40019,2024,14,russell,847,mercedes,7,0.99270073,82101.68254,Emilia Romagna Grand Prix
1127,81577.52381,2024,13,piastri,857,mclaren,8,1,81577.52381,Emilia Romagna Grand Prix
1127,81788.27271,2024,12,hulkenberg,807,haas,9,0.984534386,83073.04839,Emilia Romagna Grand Prix
1127,81806.64539,2024,11,kevin_magnussen,825,haas,10,0.984534386,83091.70968,Emilia Romagna Grand Prix
1127,81911.72728,2024,10,zhou,855,sauber,11,0.982271832,83390.08065,Emilia Romagna Grand Prix
1127,81976.08086,2024,9,perez,815,red_bull,12,0.997001,82222.66667,Emilia Romagna Grand Prix
1127,82092.49698,2024,8,bottas,822,sauber,13,0.982271832,83574.1129,Emilia Romagna Grand Prix
1127,82129.86025,2024,7,tsunoda,852,rb,14,0.990072799,82953.35484,Emilia Romagna Grand Prix
1127,82286.43547,2024,6,ricciardo,817,rb,15,0.990072799,83111.5,Emilia Romagna Grand Prix
1127,82333.01389,2024,5,sargeant,858,williams,16,0.986156889,83488.75806,Emilia Romagna Grand Prix
1127,82491.27266,2024,4,ocon,839,alpine,17,0.989417989,83373.53226,Emilia Romagna Grand Prix
1127,82552.65806,2024,3,alonso,4,aston_martin,18,0.984210526,83877.03226,Emilia Romagna Grand Prix
1127,82583.95878,2024,2,gasly,842,alpine,19,0.989417989,83467.20968,Emilia Romagna Grand Prix
1127,84842.92507,2024,1,albon,848,williams,20,0.986156889,86033.90196,Emilia Romagna Grand Prix
1128,109328.7612,2024,20,max_verstappen,830,red_bull,1,0.99050299,110377.0128,Monaco Grand Prix
1128,110135.375,2024,19,russell,847,mercedes,2,0.997873848,110370.0385,Monaco Grand Prix
1128,110155.8314,2024,18,hamilton,1,mercedes,3,0.997873848,110390.5385,Monaco Grand Prix
1128,110199.4103,2024,17,leclerc,844,ferrari,4,1,110199.4103,Monaco Grand Prix
1128,110212.8264,2024,16,piastri,857,mclaren,5,0.999290277,110291.1026,Monaco Grand Prix
1128,110232.0179,2024,15,norris,846,mclaren,6,0.999290277,110310.3077,Monaco Grand Prix
1128,110296.6538,2024,14,sainz,832,ferrari,7,1,110296.6538,Monaco Grand Prix
1128,110337.3226,2024,13,bottas,822,sauber,8,0.975069252,113158.4474,Monaco Grand Prix
1128,110988.7202,2024,12,zhou,855,sauber,9,0.975069252,113826.5,Monaco Grand Prix
1128,111109.3952,2024,11,albon,848,williams,10,0.989111345,112332.5455,Monaco Grand Prix
1128,111156.5594,2024,10,tsunoda,852,rb,11,0.991200282,112143.3896,Monaco Grand Prix
1128,111580.8208,2024,9,gasly,842,alpine,12,0.992597815,112412.9221,Monaco Grand Prix
1128,111643.5517,2024,8,alonso,4,aston_martin,13,0.986685354,113150.1053,Monaco Grand Prix
1128,111670.9841,2024,7,stroll,840,aston_martin,14,0.986685354,113177.9079,Monaco Grand Prix
1128,111985.3645,2024,6,sargeant,858,williams,15,0.989111345,113218.1579,Monaco Grand Prix
1128,112159.7635,2024,5,ricciardo,817,rb,16,0.991200282,113155.5,Monaco Grand Prix
1129,89457.71699,2024,20,bottas,822,sauber,1,0.980218281,91263.05714,Canadian Grand Prix
1129,89689.48324,2024,19,hulkenberg,807,haas,2,0.984246575,91125.01429,Canadian Grand Prix
1129,89695.51526,2024,18,kevin_magnussen,825,haas,3,0.984246575,91131.14286,Canadian Grand Prix
1129,90026.85516,2024,17,max_verstappen,830,red_bull,4,0.992746114,90684.67143,Canadian Grand Prix
1129,90048.25384,2024,16,gasly,842,alpine,5,0.988308116,91113.54286,Canadian Grand Prix
1129,90052.3765,2024,15,ocon,839,alpine,6,0.988308116,91117.71429,Canadian Grand Prix
